,vpn_number,trial,condition,correct_key,key,rt,iscorrect,accuracy,error_rate
47,1,47,pictures,l,l,0.626768112183,True,0.98,0.020000000000000018
48,1,48,pictures,l,l,0.8203079700470001,True,0.98,0.020000000000000018
49,1,49,pictures,l,l,0.383684158325,True,0.98,0.020000000000000018
50,1,50,pictures,l,l,0.449497938156,True,0.98,0.020000000000000018
51,1,51,pictures,l,l,0.447663068771,True,0.98,0.020000000000000018
52,1,52,words,s,s,0.404422998428,True,0.98,0.020000000000000018
53,1,53,words,s,s,0.44565486908,True,0.98,0.020000000000000018
54,1,54,words,s,s,0.519427061081,True,0.98,0.020000000000000018
55,1,55,words,s,s,0.44782781601000005,True,0.98,0.020000000000000018
56,1,56,pictures,l,l,0.41158485412600004,True,0.98,0.020000000000000018
57,1,57,pictures,l,l,0.520795106888,True,0.98,0.020000000000000018
58,1,58,words,s,s,0.453077077866,True,0.98,0.020000000000000018
59,1,59,words,s,s,0.31291103363,True,0.98,0.020000000000000018
60,1,60,words,s,s,0.31750297546399997,True,0.98,0.020000000000000018
61,1,61,words,s,s,0.362426042557,True,0.98,0.020000000000000018
62,1,62,words,s,s,0.334412097931,True,0.98,0.020000000000000018
63,1,63,words,s,s,0.375415086746,True,0.98,0.020000000000000018
64,1,64,words,s,s,0.295237064362,True,0.98,0.020000000000000018
65,1,65,words,s,s,0.34930801391599997,True,0.98,0.020000000000000018
66,1,66,words,s,s,0.458552837372,True,0.98,0.020000000000000018
67,1,67,pictures,l,l,0.402065992355,True,0.98,0.020000000000000018
68,1,68,words,s,s,0.512204885483,True,0.98,0.020000000000000018
69,1,69,pictures,l,l,0.398822069168,True,0.98,0.020000000000000018
70,1,70,pictures,l,l,0.664252996445,True,0.98,0.020000000000000018
71,1,71,pictures,l,l,0.542977809906,True,0.98,0.020000000000000018
72,1,72,words,s,s,0.467100858688,True,0.98,0.020000000000000018
73,1,73,words,s,s,0.351225137711,True,0.98,0.020000000000000018
74,1,74,pictures,l,l,0.400924921036,True,0.98,0.020000000000000018
75,1,75,words,s,s,0.634470939636,True,0.98,0.020000000000000018
76,1,76,pictures,l,l,0.40685105323799997,True,0.98,0.020000000000000018
77,1,77,words,s,s,0.720878839493,True,0.98,0.020000000000000018
78,1,78,words,s,s,0.301561832428,True,0.98,0.020000000000000018
79,1,79,words,s,s,0.36683797836300003,True,0.98,0.020000000000000018
80,1,80,words,s,s,0.320345878601,True,0.98,0.020000000000000018
81,1,81,pictures,l,l,0.42760491371200005,True,0.98,0.020000000000000018
82,1,82,words,s,s,0.605439901352,True,0.98,0.020000000000000018
83,1,83,words,s,s,0.45911812782300004,True,0.98,0.020000000000000018
84,1,84,words,s,s,0.37007308006300005,True,0.98,0.020000000000000018
85,1,85,pictures,l,l,0.383718967438,True,0.98,0.020000000000000018
86,1,86,pictures,l,s,0.5618958473210001,False,0.98,0.020000000000000018
87,1,87,words,s,s,0.84854888916,True,0.98,0.020000000000000018
88,1,88,pictures,l,l,0.447695016861,True,0.98,0.020000000000000018
89,1,89,words,s,s,0.619724035263,True,0.98,0.020000000000000018
90,1,90,pictures,l,l,0.47071313858,True,0.98,0.020000000000000018
91,1,91,words,s,s,0.6094119548800001,True,0.98,0.020000000000000018
92,1,92,pictures,l,l,0.48057913780199996,True,0.98,0.020000000000000018
93,1,93,pictures,l,l,0.598143100739,True,0.98,0.020000000000000018
94,1,94,words,s,s,0.454466104507,True,0.98,0.020000000000000018
95,1,95,words,s,s,0.292772054672,True,0.98,0.020000000000000018
96,1,96,words,s,s,0.295042991638,True,0.98,0.020000000000000018
97,1,97,pictures,l,l,0.406787872314,True,0.98,0.020000000000000018
98,1,98,words,s,s,0.418519020081,True,0.98,0.020000000000000018
99,1,99,words,s,s,0.376949071884,True,0.98,0.020000000000000018
100,1,100,pictures,l,l,0.37965798378,True,0.98,0.020000000000000018
101,1,101,pictures,l,l,0.68897485733,True,0.98,0.020000000000000018
102,1,102,pictures,l,l,0.41612982749899996,True,0.98,0.020000000000000018
103,1,103,pictures,l,l,0.46036195755000003,True,0.98,0.020000000000000018
104,1,104,pictures,l,l,0.40547108650200003,True,0.98,0.020000000000000018
105,1,105,pictures,l,l,0.446932077408,True,0.98,0.020000000000000018
106,1,106,words,s,s,0.539511919022,True,0.98,0.020000000000000018
107,1,107,pictures,l,l,0.593201160431,True,0.98,0.020000000000000018
108,1,108,pictures,l,l,0.478574037552,True,0.98,0.020000000000000018
109,1,109,words,s,s,0.527491807938,True,0.98,0.020000000000000018
110,1,110,words,s,s,0.343809843063,True,0.98,0.020000000000000018
111,1,111,words,s,s,0.31029295921300004,True,0.98,0.020000000000000018
112,1,112,pictures,l,l,0.394577026367,True,0.98,0.020000000000000018
113,1,113,pictures,l,l,0.45061802864100003,True,0.98,0.020000000000000018
114,1,114,pictures,l,l,0.374414920807,True,0.98,0.020000000000000018
115,1,115,pictures,l,l,0.37465596199,True,0.98,0.020000000000000018
116,1,116,pictures,l,l,0.413086891174,True,0.98,0.020000000000000018
117,1,117,words,s,s,0.47756910324100005,True,0.98,0.020000000000000018
118,1,118,pictures,l,l,0.562511205673,True,0.98,0.020000000000000018
119,1,119,words,s,s,0.523608922958,True,0.98,0.020000000000000018
120,1,120,words,s,s,0.344368934631,True,0.98,0.020000000000000018
121,1,121,pictures,l,l,0.45056390762299997,True,0.98,0.020000000000000018
122,1,122,pictures,l,l,0.40264892578100003,True,0.98,0.020000000000000018
123,1,123,pictures,l,l,0.565747022629,True,0.98,0.020000000000000018
124,1,124,words,s,s,0.423748970032,True,0.98,0.020000000000000018
125,1,125,words,s,s,0.297603130341,True,0.98,0.020000000000000018
126,1,126,words,s,s,0.310170888901,True,0.98,0.020000000000000018
127,1,127,pictures,l,l,0.364932060242,True,0.98,0.020000000000000018
128,1,128,words,s,s,0.675801992416,True,0.98,0.020000000000000018
129,1,129,words,s,s,0.48634505271899997,True,0.98,0.020000000000000018
130,1,130,pictures,l,l,0.343644142151,True,0.98,0.020000000000000018
131,1,131,words,s,s,0.527693986893,True,0.98,0.020000000000000018
132,1,132,words,s,s,0.588451147079,True,0.98,0.020000000000000018
133,1,133,pictures,l,l,0.417794942856,True,0.98,0.020000000000000018
134,1,134,words,s,s,0.591257810593,True,0.98,0.020000000000000018
135,1,135,words,s,s,0.573720932007,True,0.98,0.020000000000000018
136,1,136,pictures,l,l,0.40503501892099997,True,0.98,0.020000000000000018
137,1,137,words,s,s,0.57136797905,True,0.98,0.020000000000000018
138,1,138,pictures,l,l,0.44182491302500004,True,0.98,0.020000000000000018
139,1,139,words,s,s,0.653849124908,True,0.98,0.020000000000000018
140,1,140,words,s,s,0.294242858887,True,0.98,0.020000000000000018
141,1,141,pictures,l,l,0.46093797683700005,True,0.98,0.020000000000000018
142,1,142,pictures,l,l,0.469180107117,True,0.98,0.020000000000000018
143,1,143,pictures,l,l,0.455936908722,True,0.98,0.020000000000000018
144,1,144,words,s,s,0.45378279686000006,True,0.98,0.020000000000000018
145,1,145,pictures,l,l,0.976723909378,True,0.98,0.020000000000000018
146,1,146,words,s,s,0.706404209137,True,0.98,0.020000000000000018
147,1,147,pictures,l,l,0.517502069473,True,0.98,0.020000000000000018
148,1,148,words,s,s,0.570586919785,True,0.98,0.020000000000000018
149,1,149,words,s,s,0.7751569747920001,True,0.98,0.020000000000000018
0,2,0,words,s,s,0.511910915375,True,0.98,0.020000000000000018
1,2,1,words,s,s,0.306068897247,True,0.98,0.020000000000000018
2,2,2,words,s,s,0.372982978821,True,0.98,0.020000000000000018
3,2,3,pictures,l,l,0.362237930298,True,0.98,0.020000000000000018
4,2,4,words,s,s,0.5239899158479999,True,0.98,0.020000000000000018
5,2,5,pictures,l,l,0.378663063049,True,0.98,0.020000000000000018
6,2,6,pictures,l,l,0.46570086479199996,True,0.98,0.020000000000000018
7,2,7,words,s,s,0.468638896942,True,0.98,0.020000000000000018
8,2,8,pictures,l,l,0.45200204849200004,True,0.98,0.020000000000000018
9,2,9,pictures,l,l,0.471922159195,True,0.98,0.020000000000000018
10,2,10,pictures,l,l,0.40210819244400003,True,0.98,0.020000000000000018
11,2,11,words,s,s,0.399642944336,True,0.98,0.020000000000000018
12,2,12,words,s,s,0.293936014175,True,0.98,0.020000000000000018
13,2,13,pictures,l,l,0.764679908752,True,0.98,0.020000000000000018
14,2,14,words,s,s,0.45968699455300005,True,0.98,0.020000000000000018
15,2,15,pictures,l,l,0.385503053665,True,0.98,0.020000000000000018
16,2,16,words,s,s,0.573236942291,True,0.98,0.020000000000000018
17,2,17,pictures,l,l,0.431027173996,True,0.98,0.020000000000000018
18,2,18,pictures,l,l,0.501309871674,True,0.98,0.020000000000000018
19,2,19,words,s,s,0.44810199737499995,True,0.98,0.020000000000000018
20,2,20,pictures,l,l,0.61838889122,True,0.98,0.020000000000000018
21,2,21,pictures,l,l,0.463636875153,True,0.98,0.020000000000000018
22,2,22,pictures,l,l,0.371838092804,True,0.98,0.020000000000000018
23,2,23,pictures,l,l,0.447734832764,True,0.98,0.020000000000000018
24,2,24,words,s,s,0.414284944534,True,0.98,0.020000000000000018
25,2,25,pictures,l,l,0.390740871429,True,0.98,0.020000000000000018
26,2,26,pictures,l,l,0.7602131366730001,True,0.98,0.020000000000000018
27,2,27,pictures,l,l,0.512328147888,True,0.98,0.020000000000000018
28,2,28,words,s,s,0.391748905182,True,0.98,0.020000000000000018
29,2,29,pictures,l,l,0.403198957443,True,0.98,0.020000000000000018
30,2,30,words,s,s,0.589373111725,True,0.98,0.020000000000000018
31,2,31,words,s,s,0.338160037994,True,0.98,0.020000000000000018
32,2,32,words,s,s,0.33747196197499996,True,0.98,0.020000000000000018
33,2,33,words,s,s,0.325230121613,True,0.98,0.020000000000000018
34,2,34,words,s,s,0.34510588645900003,True,0.98,0.020000000000000018
35,2,35,words,s,s,0.494046926498,True,0.98,0.020000000000000018
36,2,36,pictures,l,l,0.339676141739,True,0.98,0.020000000000000018
37,2,37,words,s,s,0.468023061752,True,0.98,0.020000000000000018
38,2,38,pictures,l,l,0.419629812241,True,0.98,0.020000000000000018
39,2,39,pictures,l,l,0.49099612236,True,0.98,0.020000000000000018
40,2,40,words,s,s,0.45178103446999995,True,0.98,0.020000000000000018
41,2,41,words,s,s,0.47420120239299995,True,0.98,0.020000000000000018
42,2,42,pictures,l,l,0.40460586547899996,True,0.98,0.020000000000000018
43,2,43,words,s,s,0.603641986847,True,0.98,0.020000000000000018
44,2,44,words,s,s,0.599928855896,True,0.98,0.020000000000000018
45,2,45,words,s,s,0.300045967102,True,0.98,0.020000000000000018
46,2,46,words,s,s,0.399657964706,True,0.98,0.020000000000000018
47,2,47,words,s,s,0.344390869141,True,0.98,0.020000000000000018
48,2,48,pictures,l,l,0.38488817215000004,True,0.98,0.020000000000000018
49,2,49,words,s,l,0.354895114899,False,0.98,0.020000000000000018
50,2,50,words,s,s,0.568604230881,True,0.98,0.020000000000000018
51,2,51,pictures,l,l,0.54638004303,True,0.98,0.020000000000000018
52,2,52,words,s,s,0.454941034317,True,0.98,0.020000000000000018
53,2,53,pictures,l,l,0.7521491050720001,True,0.98,0.020000000000000018
54,2,54,words,s,s,0.40892100334200004,True,0.98,0.020000000000000018
55,2,55,pictures,l,l,0.448163032532,True,0.98,0.020000000000000018
56,2,56,pictures,l,l,0.550671100616,True,0.98,0.020000000000000018
57,2,57,pictures,l,s,0.47467398643500003,False,0.98,0.020000000000000018
58,2,58,pictures,l,l,0.6193590164180001,True,0.98,0.020000000000000018
59,2,59,words,s,s,0.524667024612,True,0.98,0.020000000000000018
60,2,60,pictures,l,l,0.385340929031,True,0.98,0.020000000000000018
61,2,61,pictures,l,l,0.508152961731,True,0.98,0.020000000000000018
62,2,62,words,s,s,0.484120845795,True,0.98,0.020000000000000018
63,2,63,words,s,s,0.37678194045999996,True,0.98,0.020000000000000018
64,2,64,words,s,s,0.304426908493,True,0.98,0.020000000000000018
65,2,65,pictures,l,l,0.379945993423,True,0.98,0.020000000000000018
66,2,66,words,s,s,0.469903945923,True,0.98,0.020000000000000018
67,2,67,pictures,l,l,0.488224983215,True,0.98,0.020000000000000018
68,2,68,words,s,s,0.653773784637,True,0.98,0.020000000000000018
69,2,69,words,s,s,0.354245185852,True,0.98,0.020000000000000018
70,2,70,pictures,l,l,0.36863899230999997,True,0.98,0.020000000000000018
71,2,71,pictures,l,l,0.436783075333,True,0.98,0.020000000000000018
72,2,72,pictures,l,l,0.384150981903,True,0.98,0.020000000000000018
73,2,73,words,s,s,0.433053016663,True,0.98,0.020000000000000018
74,2,74,pictures,l,l,0.59456205368,True,0.98,0.020000000000000018
75,2,75,pictures,l,l,0.50763297081,True,0.98,0.020000000000000018
76,2,76,pictures,l,l,0.535971164703,True,0.98,0.020000000000000018
77,2,77,words,s,s,0.408621072769,True,0.98,0.020000000000000018
78,2,78,words,s,s,0.347764968872,True,0.98,0.020000000000000018
79,2,79,words,s,s,0.333542823792,True,0.98,0.020000000000000018
80,2,80,pictures,l,l,0.541948080063,True,0.98,0.020000000000000018
81,2,81,words,s,s,0.570720911026,True,0.98,0.020000000000000018
82,2,82,words,s,s,0.463362932205,True,0.98,0.020000000000000018
83,2,83,words,s,s,0.286519050598,True,0.98,0.020000000000000018
84,2,84,pictures,l,l,0.451004981995,True,0.98,0.020000000000000018
85,2,85,words,s,s,0.39389395713799996,True,0.98,0.020000000000000018
86,2,86,words,s,s,0.344819068909,True,0.98,0.020000000000000018
87,2,87,pictures,l,l,0.37017798423799997,True,0.98,0.020000000000000018
88,2,88,words,s,s,0.369072914124,True,0.98,0.020000000000000018
89,2,89,pictures,l,l,0.351002931595,True,0.98,0.020000000000000018
90,2,90,pictures,l,l,0.49576997757,True,0.98,0.020000000000000018
91,2,91,pictures,l,l,0.395197153091,True,0.98,0.020000000000000018
92,2,92,words,s,s,0.38916587829599997,True,0.98,0.020000000000000018
93,2,93,words,s,s,0.321808815002,True,0.98,0.020000000000000018
94,2,94,pictures,l,l,0.427827119827,True,0.98,0.020000000000000018
95,2,95,words,s,s,0.749661922455,True,0.98,0.020000000000000018
96,2,96,words,s,s,0.5095460414890001,True,0.98,0.020000000000000018
97,2,97,words,s,s,0.38133311271700004,True,0.98,0.020000000000000018
98,2,98,pictures,l,l,0.39466500282300004,True,0.98,0.020000000000000018
99,2,99,words,s,s,0.514704942703,True,0.98,0.020000000000000018
100,2,100,words,s,s,0.326966047287,True,0.98,0.020000000000000018
101,2,101,pictures,l,l,0.39052104950000005,True,0.98,0.020000000000000018
102,2,102,pictures,l,l,0.606174945831,True,0.98,0.020000000000000018
103,2,103,words,s,s,0.501197814941,True,0.98,0.020000000000000018
104,2,104,words,s,s,0.348747968674,True,0.98,0.020000000000000018
105,2,105,pictures,l,l,0.395487785339,True,0.98,0.020000000000000018
106,2,106,words,s,s,0.595685958862,True,0.98,0.020000000000000018
107,2,107,pictures,l,l,0.38262295723000006,True,0.98,0.020000000000000018
108,2,108,words,s,s,0.536453008652,True,0.98,0.020000000000000018
109,2,109,words,s,s,0.353168010712,True,0.98,0.020000000000000018
110,2,110,words,s,s,0.281114816666,True,0.98,0.020000000000000018
111,2,111,words,s,s,0.274573087692,True,0.98,0.020000000000000018
112,2,112,pictures,l,l,0.40412878990199996,True,0.98,0.020000000000000018
113,2,113,words,s,s,0.381473064423,True,0.98,0.020000000000000018
114,2,114,words,s,s,0.400568008423,True,0.98,0.020000000000000018
115,2,115,pictures,l,l,0.416224956512,True,0.98,0.020000000000000018
116,2,116,words,s,s,0.456003904343,True,0.98,0.020000000000000018
117,2,117,pictures,l,l,0.403073072433,True,0.98,0.020000000000000018
118,2,118,words,s,s,0.657037973404,True,0.98,0.020000000000000018
119,2,119,pictures,l,l,0.38880681991599997,True,0.98,0.020000000000000018
120,2,120,words,s,s,0.491652011871,True,0.98,0.020000000000000018
121,2,121,words,s,s,0.359405994415,True,0.98,0.020000000000000018
122,2,122,pictures,l,l,0.39952707290600004,True,0.98,0.020000000000000018
123,2,123,pictures,l,l,0.688593149185,True,0.98,0.020000000000000018
124,2,124,words,s,s,0.41735100746200005,True,0.98,0.020000000000000018
125,2,125,pictures,l,l,0.470399856567,True,0.98,0.020000000000000018
126,2,126,pictures,l,l,0.46906709671,True,0.98,0.020000000000000018
127,2,127,pictures,l,l,0.452747821808,True,0.98,0.020000000000000018
128,2,128,words,s,s,0.41258692741400005,True,0.98,0.020000000000000018
129,2,129,pictures,l,l,0.47933292388899995,True,0.98,0.020000000000000018
130,2,130,words,s,s,0.421989917755,True,0.98,0.020000000000000018
131,2,131,words,s,s,0.49068403244,True,0.98,0.020000000000000018
132,2,132,pictures,l,s,0.190986871719,False,0.98,0.020000000000000018
133,2,133,words,s,s,0.531924009323,True,0.98,0.020000000000000018
134,2,134,words,s,s,0.335737228394,True,0.98,0.020000000000000018
135,2,135,pictures,l,l,0.41965794563299996,True,0.98,0.020000000000000018
136,2,136,words,s,s,0.503691911697,True,0.98,0.020000000000000018
137,2,137,words,s,s,0.326959133148,True,0.98,0.020000000000000018
138,2,138,words,s,s,0.34401702880900004,True,0.98,0.020000000000000018
139,2,139,pictures,l,l,0.416401147842,True,0.98,0.020000000000000018
140,2,140,words,s,s,0.5325779914859999,True,0.98,0.020000000000000018
141,2,141,words,s,s,0.298232078552,True,0.98,0.020000000000000018
142,2,142,pictures,l,l,0.384688138962,True,0.98,0.020000000000000018
143,2,143,pictures,l,l,0.564519882202,True,0.98,0.020000000000000018
144,2,144,pictures,l,l,0.37556695938100004,True,0.98,0.020000000000000018
145,2,145,pictures,l,l,0.371214151382,True,0.98,0.020000000000000018
146,2,146,words,s,s,0.496384859085,True,0.98,0.020000000000000018
147,2,147,words,s,s,0.28010392189,True,0.98,0.020000000000000018
148,2,148,words,s,s,0.270233154297,True,0.98,0.020000000000000018
149,2,149,words,s,s,0.315940856934,True,0.98,0.020000000000000018
0,3,0,words,s,s,0.411798000336,True,0.9933333333333333,0.00666666666666671
1,3,1,pictures,l,l,0.45983099937399996,True,0.9933333333333333,0.00666666666666671
2,3,2,pictures,l,l,0.40132379531900003,True,0.9933333333333333,0.00666666666666671
3,3,3,pictures,l,l,0.489832162857,True,0.9933333333333333,0.00666666666666671
4,3,4,words,s,s,0.41997504234300004,True,0.9933333333333333,0.00666666666666671
5,3,5,words,s,s,0.387849092484,True,0.9933333333333333,0.00666666666666671
6,3,6,pictures,l,l,0.40425491333,True,0.9933333333333333,0.00666666666666671
7,3,7,words,s,s,0.41929602623,True,0.9933333333333333,0.00666666666666671
8,3,8,words,s,s,0.415959119797,True,0.9933333333333333,0.00666666666666671
9,3,9,words,s,s,0.353009939194,True,0.9933333333333333,0.00666666666666671
10,3,10,pictures,l,l,0.45609116554300005,True,0.9933333333333333,0.00666666666666671
11,3,11,pictures,l,l,0.38119411468500003,True,0.9933333333333333,0.00666666666666671
12,3,12,pictures,l,l,0.386444091797,True,0.9933333333333333,0.00666666666666671
13,3,13,words,s,s,0.38213300705,True,0.9933333333333333,0.00666666666666671
14,3,14,words,s,s,0.377244949341,True,0.9933333333333333,0.00666666666666671
15,3,15,pictures,l,l,0.39834690094,True,0.9933333333333333,0.00666666666666671
16,3,16,words,s,s,0.474881887436,True,0.9933333333333333,0.00666666666666671
17,3,17,words,s,s,0.38917994499200004,True,0.9933333333333333,0.00666666666666671
18,3,18,pictures,l,l,0.433182001114,True,0.9933333333333333,0.00666666666666671
19,3,19,pictures,l,l,0.412427186966,True,0.9933333333333333,0.00666666666666671
20,3,20,pictures,l,l,0.389936208725,True,0.9933333333333333,0.00666666666666671
21,3,21,pictures,l,l,0.500071048737,True,0.9933333333333333,0.00666666666666671
22,3,22,pictures,l,l,0.482914209366,True,0.9933333333333333,0.00666666666666671
23,3,23,words,s,s,0.436564922333,True,0.9933333333333333,0.00666666666666671
24,3,24,words,s,s,0.348230838776,True,0.9933333333333333,0.00666666666666671
25,3,25,pictures,l,l,0.379498004913,True,0.9933333333333333,0.00666666666666671
26,3,26,pictures,l,s,0.461865901947,False,0.9933333333333333,0.00666666666666671
27,3,27,pictures,l,l,0.482751846313,True,0.9933333333333333,0.00666666666666671
28,3,28,pictures,l,l,0.413677215576,True,0.9933333333333333,0.00666666666666671
29,3,29,pictures,l,l,0.5204308032989999,True,0.9933333333333333,0.00666666666666671
30,3,30,pictures,l,l,0.381787776947,True,0.9933333333333333,0.00666666666666671
31,3,31,pictures,l,l,0.50431895256,True,0.9933333333333333,0.00666666666666671
32,3,32,words,s,s,0.43471407890299996,True,0.9933333333333333,0.00666666666666671
33,3,33,pictures,l,l,0.411901950836,True,0.9933333333333333,0.00666666666666671
34,3,34,pictures,l,l,0.41394281387299997,True,0.9933333333333333,0.00666666666666671
35,3,35,words,s,s,0.44636893272399997,True,0.9933333333333333,0.00666666666666671
36,3,36,pictures,l,l,0.437544822693,True,0.9933333333333333,0.00666666666666671
37,3,37,pictures,l,l,0.380666017532,True,0.9933333333333333,0.00666666666666671
38,3,38,pictures,l,l,0.482661008835,True,0.9933333333333333,0.00666666666666671
39,3,39,words,s,s,0.44041800499,True,0.9933333333333333,0.00666666666666671
40,3,40,pictures,l,l,0.40197896957400003,True,0.9933333333333333,0.00666666666666671
41,3,41,words,s,s,0.44174695015,True,0.9933333333333333,0.00666666666666671
42,3,42,pictures,l,l,0.470674991608,True,0.9933333333333333,0.00666666666666671
43,3,43,words,s,s,0.46132802963299996,True,0.9933333333333333,0.00666666666666671
44,3,44,words,s,s,0.35481595993,True,0.9933333333333333,0.00666666666666671
45,3,45,words,s,s,0.516638994217,True,0.9933333333333333,0.00666666666666671
46,3,46,words,s,s,0.559539079666,True,0.9933333333333333,0.00666666666666671
47,3,47,words,s,s,0.45858001709,True,0.9933333333333333,0.00666666666666671
48,3,48,pictures,l,l,0.436233043671,True,0.9933333333333333,0.00666666666666671
49,3,49,words,s,s,0.508125066757,True,0.9933333333333333,0.00666666666666671
50,3,50,words,s,s,0.463938951492,True,0.9933333333333333,0.00666666666666671
51,3,51,words,s,s,0.359444141388,True,0.9933333333333333,0.00666666666666671
52,3,52,pictures,l,l,0.401410102844,True,0.9933333333333333,0.00666666666666671
53,3,53,words,s,s,0.509369134903,True,0.9933333333333333,0.00666666666666671
54,3,54,pictures,l,l,0.50977396965,True,0.9933333333333333,0.00666666666666671
55,3,55,pictures,l,l,0.528409004211,True,0.9933333333333333,0.00666666666666671
56,3,56,pictures,l,l,0.43477797508199995,True,0.9933333333333333,0.00666666666666671
57,3,57,words,s,s,0.39163303375200004,True,0.9933333333333333,0.00666666666666671
58,3,58,words,s,s,0.39937710761999995,True,0.9933333333333333,0.00666666666666671
59,3,59,pictures,l,l,0.400599002838,True,0.9933333333333333,0.00666666666666671
60,3,60,words,s,s,0.509727954865,True,0.9933333333333333,0.00666666666666671
61,3,61,words,s,s,0.427428007126,True,0.9933333333333333,0.00666666666666671
62,3,62,words,s,s,0.37532281875600004,True,0.9933333333333333,0.00666666666666671
63,3,63,pictures,l,l,0.48070812225299997,True,0.9933333333333333,0.00666666666666671
64,3,64,pictures,l,l,0.516419887543,True,0.9933333333333333,0.00666666666666671
65,3,65,pictures,l,l,0.5047841072079999,True,0.9933333333333333,0.00666666666666671
66,3,66,pictures,l,l,0.421236991882,True,0.9933333333333333,0.00666666666666671
67,3,67,pictures,l,l,0.385680913925,True,0.9933333333333333,0.00666666666666671
68,3,68,pictures,l,l,0.412140130997,True,0.9933333333333333,0.00666666666666671
69,3,69,pictures,l,l,0.39780497551,True,0.9933333333333333,0.00666666666666671
70,3,70,words,s,s,0.392460823059,True,0.9933333333333333,0.00666666666666671
71,3,71,pictures,l,l,0.366078853607,True,0.9933333333333333,0.00666666666666671
72,3,72,words,s,s,0.47472691535899997,True,0.9933333333333333,0.00666666666666671
73,3,73,pictures,l,l,0.34215378761299997,True,0.9933333333333333,0.00666666666666671
74,3,74,pictures,l,l,0.590906143188,True,0.9933333333333333,0.00666666666666671
75,3,75,pictures,l,l,0.34464097023,True,0.9933333333333333,0.00666666666666671
76,3,76,pictures,l,l,0.661398887634,True,0.9933333333333333,0.00666666666666671
77,3,77,pictures,l,l,0.44295096397399997,True,0.9933333333333333,0.00666666666666671
78,3,78,pictures,l,l,0.44301509857199994,True,0.9933333333333333,0.00666666666666671
79,3,79,words,s,s,0.511844873428,True,0.9933333333333333,0.00666666666666671
80,3,80,words,s,s,0.402453899384,True,0.9933333333333333,0.00666666666666671
81,3,81,pictures,l,l,0.503122091293,True,0.9933333333333333,0.00666666666666671
82,3,82,pictures,l,l,0.37858986854599996,True,0.9933333333333333,0.00666666666666671
83,3,83,words,s,s,0.444623947144,True,0.9933333333333333,0.00666666666666671
84,3,84,pictures,l,l,0.440876960754,True,0.9933333333333333,0.00666666666666671
85,3,85,pictures,l,l,0.499160051346,True,0.9933333333333333,0.00666666666666671
86,3,86,pictures,l,l,0.494722127914,True,0.9933333333333333,0.00666666666666671
87,3,87,words,s,s,0.507333040237,True,0.9933333333333333,0.00666666666666671
88,3,88,words,s,s,0.406999826431,True,0.9933333333333333,0.00666666666666671
89,3,89,pictures,l,l,0.408851146698,True,0.9933333333333333,0.00666666666666671
90,3,90,words,s,s,0.5858299732209999,True,0.9933333333333333,0.00666666666666671
91,3,91,words,s,s,0.45575499534599995,True,0.9933333333333333,0.00666666666666671
92,3,92,words,s,s,0.40068793296800004,True,0.9933333333333333,0.00666666666666671
93,3,93,words,s,s,0.30259895324700004,True,0.9933333333333333,0.00666666666666671
94,3,94,pictures,l,l,0.475798130035,True,0.9933333333333333,0.00666666666666671
95,3,95,pictures,l,l,0.434741020203,True,0.9933333333333333,0.00666666666666671
96,3,96,pictures,l,l,0.492887020111,True,0.9933333333333333,0.00666666666666671
97,3,97,words,s,s,0.438575983047,True,0.9933333333333333,0.00666666666666671
98,3,98,pictures,l,l,0.458463191986,True,0.9933333333333333,0.00666666666666671
99,3,99,pictures,l,l,0.483568906784,True,0.9933333333333333,0.00666666666666671
100,3,100,words,s,s,0.42582392692599996,True,0.9933333333333333,0.00666666666666671
101,3,101,pictures,l,l,0.447154045105,True,0.9933333333333333,0.00666666666666671
102,3,102,words,s,s,0.487008094788,True,0.9933333333333333,0.00666666666666671
103,3,103,words,s,s,0.428181886673,True,0.9933333333333333,0.00666666666666671
104,3,104,words,s,s,0.5329329967499999,True,0.9933333333333333,0.00666666666666671
105,3,105,pictures,l,l,0.446777105331,True,0.9933333333333333,0.00666666666666671
106,3,106,words,s,s,0.44771504402199996,True,0.9933333333333333,0.00666666666666671
107,3,107,words,s,s,0.427925825119,True,0.9933333333333333,0.00666666666666671
108,3,108,pictures,l,l,0.364781141281,True,0.9933333333333333,0.00666666666666671
109,3,109,words,s,s,0.462746143341,True,0.9933333333333333,0.00666666666666671
110,3,110,words,s,s,0.359611034393,True,0.9933333333333333,0.00666666666666671
111,3,111,words,s,s,0.319102048874,True,0.9933333333333333,0.00666666666666671
112,3,112,pictures,l,l,0.32283115387,True,0.9933333333333333,0.00666666666666671
113,3,113,pictures,l,l,0.39383888244599996,True,0.9933333333333333,0.00666666666666671
114,3,114,pictures,l,l,0.450754880905,True,0.9933333333333333,0.00666666666666671
115,3,115,words,s,s,0.435302972794,True,0.9933333333333333,0.00666666666666671
116,3,116,pictures,l,l,0.45410084724399996,True,0.9933333333333333,0.00666666666666671
117,3,117,pictures,l,l,0.387209892273,True,0.9933333333333333,0.00666666666666671
118,3,118,pictures,l,l,0.372686862946,True,0.9933333333333333,0.00666666666666671
119,3,119,pictures,l,l,0.341109991074,True,0.9933333333333333,0.00666666666666671
120,3,120,pictures,l,l,0.36937403678900005,True,0.9933333333333333,0.00666666666666671
121,3,121,words,s,s,0.405488967896,True,0.9933333333333333,0.00666666666666671
